Restaurant ID,Restaurant Name,Restaurant Cuisine,Restaurant Rating,Estimate time of Delivery,Restaurant Distance from Delivery Location,Is promo available,Restaurant latitude,Restaurant longitude,Estimate Delivery Fee,Restaurant Image Link,Promotional Offers
SGDD00526,Gin Khao - One Raffles Place,"Thai, Noodles",3.6,30,1.594,False,1.284133,103.850974,,https://food-cms.grab.com/compressed_webp/merchants/SGDD00526/hero/426b9ab8df2642f8a956fada429fb41b_1657362798154774869.webp,
4-CZDWLYEBLF2XGT,Flavours by Saute - Funan,"Ramen, Halal, Healthy, Noodles, Vegan",4.6,30,0.908,False,1.291416,103.8499566375,,https://food-cms.grab.com/compressed_webp/merchants/4-CZDWLYEBLF2XGT/hero/640ef6353718460a9059e477dc904ec9_1587709854224087389.webp,
4-C2KFCVE1NZJXL6,Komala's - Change Alley Mall,"Indian, Vegetarian Friendly",4.5,35,1.715,False,1.28405707,103.8521807,,https://food-cms.grab.com/compressed_webp/merchants/4-C2KFCVE1NZJXL6/hero/a0fae3f428a143b78115a789988d7602_1612514897725412240.webp,
4-CYMFLRLTRA2WGX,Tip Top Curry Puff - One Raffles Place,"Drinks & Beverages, Snack, Noodles, Group Friendly",4.6,35,1.618,False,1.2840816,103.8511791,,https://food-cms.grab.com/compressed_webp/merchants/4-CYMFLRLTRA2WGX/hero/7ca437943d314686829e8c8ec63794a7_1566539714117798953.webp,
4-C2TWVLLTCK2BGX,Joah Korean Restaurant - One Raffles Place,"Frozen Food, Korean",4.6,30,1.555,False,1.28406407,103.8511111,,https://food-cms.grab.com/compressed_webp/merchants/4-C2TWVLLTCK2BGX/hero/261e237dc5a44b86a53da9773b5c6a2b_1621419170538765594.webp,
SGDD05316,Greendot - Raffles Place,"Healthy, Noodles, Vegan",4.4,30,1.657,True,1.284083,103.851,,https://food-cms.grab.com/compressed_webp/merchants/SGDD05316/hero/Green_Dot_Hero_16x9.webp,['zeusPromoShortTag']
SGDD11568,The Soup Spoon - Raffles Xchange,"Soup, Western, Vegetarian Friendly, Healthy, Halal",4.4,35,1.698,True,1.2840148955530282,103.85148115900012,,https://food-cms.grab.com/compressed_webp/merchants/SGDD11568/hero/18984c57c2d4490a82ffcc6b57f05b04_1650441660190663374.webp,['zeusPromoShortTag']
4-CYN1J3LAAUTVHE,Twelve Cupcakes - One Raffles Place,"Mart, Snacks, Dessert",4.3,25,1.617,True,1.2840524,103.8511598,,https://food-cms.grab.com/compressed_webp/merchants/4-CYN1J3LAAUTVHE/hero/66d3a2e826e6458b9326abfdd2af126c_1559875284825710990.webp,['zeusPromoShortTag']
4-C3BUR2NCFEBJA6,Upshot Coffee - One Raffles Place,"Coffee & Tea, Drinks & Beverages, Western",4.5,30,1.555,False,1.284060382,103.8511007,,https://food-cms.grab.com/compressed_webp/merchants/4-C3BUR2NCFEBJA6/hero/88f34e1214624067a15d4cf2224abe11_1654576081263504535.webp,
4-C2LCJP6XFFUTTT,Pasta E Formaggio - Collyer Quay Centre,Italian,3.7,25,1.836,True,1.2840513649753642,103.85241739588892,,https://food-cms.grab.com/compressed_webp/merchants/4-C2LCJP6XFFUTTT/hero/dd127d97e2a24d758f26acef8eb91d99_1614243794368869116.webp,['mfcPromoTag']
4-C34TN7DGA6MBVN,Xiang Gua Li La - North Bridge Road,"Seafood, Chinese",,30,0.911,False,1.291457563,103.8499506,,https://food-cms.grab.com/compressed_webp/merchants/4-C34TN7DGA6MBVN/hero/3d46e717908f41118cbd1f375bde8142_1675130463320082385.webp,
4-C3EGDBAGC62BMA,Chop Kin Mee - 15 Philip Street,"Noodles, Thai",4.3,30,2.362,False,1.284572,103.84973,,https://food-cms.grab.com/compressed_webp/merchants/4-C3EGDBAGC62BMA/hero/a970860b23954039851b01d96068602a_1651562244015542315.webp,
4-CZJBFCJZNUVWT2,Afuri - Funan,"Ramen, Noodles, Japanese",4.1,30,0.919,False,1.2914311222222221,103.8498501,,https://food-cms.grab.com/compressed_webp/merchants/4-CZJBFCJZNUVWT2/hero/676a5043123641d88d215ba295c1fcf6_1590138933245474151.webp,
